1502785107422,-3892,76,-452,5,39,-30
1502785107423,-3880,60,-466,-8,9,5
1502785107424,-3906,114,-432,-9,-9,1
1502785107425,-3884,94,-368,11,28,-37
1502785107426,-3908,76,-428,21,20,44
1502785107427,-3918,114,-496,13,-9,-34
1502785107428,-3904,92,-462,19,25,34
1502785107429,-3928,56,-478,15,-5,-23
1502785107430,-3914,88,-428,-2,39,13
1502785107431,-3936,92,-414,18,0,-7
1502785107432,-3910,110,-452,6,18,26
1502785107433,-3916,94,-470,13,16,-23
1502785107434,-3930,58,-418,9,9,9
1502785107435,-3906,112,-472,2,18,0
1502785107436,-3910,88,-424,-7,7,-26
1502785107437,-3922,110,-498,-10,1,25
1502785107438,-3934,76,-464,30,18,-29
1502785107439,-3900,72,-418,20,0,36
1502785107440,-3916,106,-438,25,39,-27
1502785107441,-3904,92,-408,-16,-4,26
1502785107442,-3880,84,-452,35,40,-15
1502785107443,-3924,68,-508,0,30,4
1502785107444,-3912,118,-462,15,-16,6
1502785107445,-3894,98,-444,19,40,-24
1502785107446,-3874,74,-478,28,-12,18
1502785107447,-3952,114,-478,23,43,9
1502785107448,-3944,104,-514,15,15,-21
1502785107449,-3872,124,-446,13,6,31
1502785107450,-3872,100,-452,39,20,-13
1502785107451,-3888,46,-442,15,30,8
1502785107452,-3890,86,-450,35,-6,-12
1502785107453,-3930,66,-442,5,30,16
1502785107454,-3892,80,-492,7,5,-17
1502785107455,-3926,66,-426,-9,7,18
1502785107456,-3918,100,-464,23,23,-9
1502785107457,-3914,96,-414,16,1,-15
1502785107458,-3908,96,-496,12,25,25
1502785107459,-3908,108,-436,9,6,-15
1502785107460,-3886,72,-480,-9,4,36
1502785107461,-3858,80,-452,5,23,-22
1502785107462,-3932,96,-444,-7,26,22
1502785107463,-3922,110,-436,-2,-11,-16
1502785107464,-3936,106,-436,-4,17,11
1502785107465,-3906,112,-440,7,28,-34
1502785107466,-3928,90,-450,0,-3,25
1502785107467,-3936,78,-424,-4,18,-25
1502785107468,-3910,128,-480,4,25,5
1502785107469,-3904,90,-438,-10,15,25
1502785107470,-3928,110,-412,23,3,-40
1502785107471,-3912,52,-450,12,28,27
1502785107472,-3890,84,-442,-5,3,-34
1502785107473,-3920,96,-404,0,14,9
1502785107474,-3902,66,-408,9,21,-18
1502785107475,-3912,94,-436,-9,-7,20
1502785107476,-3912,84,-452,8,-2,-25
1502785107477,-3904,96,-440,6,9,36
1502785107478,-3896,78,-380,23,7,-16
1502785107479,-3914,90,-450,22,10,15
1502785107480,-3934,106,-454,22,-15,27
1502785107481,-3886,100,-426,21,9,-39
1502785107482,-3914,98,-478,16,-18,54
1502785107483,-3874,64,-430,13,20,-52
1502785107484,-3924,120,-470,4,12,39
1502785107485,-3938,80,-426,7,12,-39
1502785107486,-3888,92,-436,-19,36,17
1502785107487,-3902,96,-410,7,4,-32
1502785107488,-3932,118,-486,-14,38,7
1502785107489,-3884,86,-478,11,7,5
1502785107490,-3890,114,-452,1,-15,-19
1502785107491,-3898,90,-450,-3,6,2
1502785107493,-3898,98,-446,31,22,-2
1502785107494,-3862,98,-462,7,6,6
1502785107495,-3896,74,-504,22,7,-23
1502785107496,-3920,126,-486,-3,8,27
1502785107497,-3906,94,-530,10,3,-51
1502785107498,-3882,84,-480,4,10,34
1502785107499,-3896,124,-446,-15,19,-17
1502785107500,-3898,78,-416,-9,5,-4
1502785107501,-3896,90,-534,-2,25,18
1502785107502,-3914,90,-404,13,15,-34
1502785107503,-3900,88,-438,10,-5,42
1502785107504,-3940,88,-486,28,20,-46
1502785107505,-3882,86,-484,10,10,31
1502785107506,-3948,98,-418,18,32,-36
1502785107507,-3886,88,-414,-5,-7,21
1502785107508,-3910,104,-432,15,25,-32
1502785107509,-3908,114,-472,9,-13,45
1502785107510,-3920,116,-438,25,45,-42
1502785107511,-3876,90,-450,26,-27,21
1502785107512,-3910,86,-414,21,34,7
1502785107513,-3886,126,-496,19,13,-42
1502785107514,-3876,148,-472,3,-15,23
1502785107515,-3900,72,-464,31,34,-31
1502785107516,-3916,86,-484,16,-9,21
1502785107517,-3922,68,-424,31,7,-15
1502785107518,-3896,58,-426,13,11,23
1502785107519,-3944,108,-490,6,-5,-19
1502785107520,-3872,76,-456,2,38,18
1502785107520,-3914,100,-408,21,2,-24
1502785107521,-3878,172,-464,10,10,14
1502785107523,-3898,92,-430,6,9,9
1502785107524,-3924,134,-396,-4,26,-11
1502785107525,-3916,98,-466,12,-20,23
1502785107526,-3892,112,-428,23,38,0
1502785107527,-3886,76,-490,-13,-9,29
1502785107528,-3920,94,-410,9,19,-18
1502785107529,-3888,120,-466,-3,17,0
1502785107530,-3926,98,-464,0,33,-9
1502785107531,-3890,78,-494,11,-2,18
1502785107532,-3934,78,-468,13,10,-15
1502785107532,-3882,88,-450,24,14,3
1502785107534,-3908,70,-442,-4,9,-8
1502785107535,-3902,64,-440,5,37,-14
1502785107536,-3890,84,-436,6,-7,33
1502785107537,-3924,110,-408,15,11,-46
1502785107538,-3898,118,-446,9,37,28
1502785107539,-3920,130,-492,31,-18,-34
1502785107540,-3926,88,-450,6,46,23
1502785107541,-3878,96,-492,23,-4,-21
1502785107542,-3892,70,-430,1,32,4
1502785107543,-3918,94,-500,19,-13,0
1502785107544,-3910,72,-408,19,29,-37
1502785107545,-3942,74,-504,17,14,50
1502785107546,-3948,78,-454,24,-15,-32
1502785107547,-3914,118,-466,3,39,19
1502785107548,-3908,106,-428,32,7,-25
1502785107549,-3928,110,-472,-12,22,22
1502785107550,-3908,90,-500,-7,15,-23
1502785107551,-3904,112,-470,-14,12,4
1502785107552,-3906,94,-470,24,8,-33
1502785107553,-3886,84,-504,17,13,35
1502785107554,-3932,64,-440,21,-10,-20
1502785107555,-3936,98,-424,23,12,-8
1502785107556,-3934,134,-458,7,21,31
1502785107557,-3910,132,-500,16,12,-71
1502785107558,-3896,96,-446,14,19,38
1502785107559,-3888,86,-426,34,14,-16
1502785107560,-3906,88,-466,8,9,18
1502785107561,-3902,108,-436,23,32,-18
1502785107562,-3880,56,-432,-25,-14,-1
1502785107563,-3934,138,-496,-1,30,-26
1502785107564,-3916,78,-504,-17,10,15
1502785107565,-3916,108,-484,-12,24,-5
1502785107566,-3898,106,-428,13,15,-12
1502785107567,-3888,106,-470,25,12,43
1502785107568,-3888,98,-450,31,25,-36
1502785107569,-3900,100,-468,17,2,56
1502785107570,-3908,80,-412,37,20,-42
1502785107571,-3912,106,-464,12,1,59
1502785107572,-3886,86,-470,24,24,-29
1502785107573,-3900,86,-458,6,28,6
1502785107574,-3894,74,-466,13,7,-2
1502785107575,-3922,80,-476,-3,10,-15
1502785107576,-3872,116,-400,-20,-6,67
1502785107577,-3884,156,-444,9,3,-65
1502785107578,-3912,106,-470,4,33,29
1502785107579,-3916,98,-468,5,19,-15
1502785107580,-3878,118,-422,-4,-13,-5
1502785107581,-3910,112,-396,23,3,17
1502785107582,-3884,118,-452,-11,16,-5
1502785107583,-3902,100,-510,-3,13,-6
1502785107584,-3924,126,-444,-24,13,7
1502785107585,-3896,106,-470,4,-9,-17
1502785107586,-3904,128,-422,0,-5,17
1502785107587,-3886,92,-416,17,19,-9
1502785107588,-3896,120,-466,37,13,-18
1502785107589,-3914,58,-462,33,9,13
1502785107589,-3910,118,-446,31,9,-22
1502785107590,-3900,80,-472,-13,18,13
1502785107591,-3890,78,-512,-7,13,-37
1502785107592,-3884,116,-446,-7,9,44
1502785107593,-3930,126,-436,2,-1,-25
1502785107594,-3914,126,-446,-3,16,9
1502785107595,-3900,110,-506,2,19,4
1502785107596,-3916,76,-412,6,11,-25
1502785107597,-3890,80,-402,13,36,15
1502785107598,-3924,128,-428,29,-7,-30
1502785107599,-3910,108,-424,-8,34,18
1502785107600,-3938,86,-484,21,1,-17
1502785107601,-3912,74,-436,6,15,-2
1502785107602,-3898,118,-382,2,1,-19
1502785107603,-3894,104,-402,5,18,18
1502785107604,-3908,34,-432,13,8,-36
1502785107605,-3918,96,-446,-6,16,33
1502785107606,-3874,104,-450,-9,13,-21
1502785107607,-3900,96,-490,-32,18,3
1502785107608,-3874,84,-468,-4,10,13
1502785107609,-3914,124,-450,-6,4,-19
1502785107610,-3894,92,-458,-28,10,-3
1502785107611,-3890,80,-476,-2,20,-5
1502785107612,-3910,112,-462,-19,26,7
1502785107613,-3932,96,-438,2,35,-13
1502785107614,-3912,96,-470,3,-1,30
1502785107615,-3932,114,-404,23,25,-47
1502785107616,-3884,84,-418,38,19,38
1502785107617,-3896,48,-458,48,17,-37
1502785107618,-3908,96,-416,34,51,-17
1502785107619,-3896,94,-456,37,-16,25
1502785107620,-3914,92,-476,26,53,-49
1502785107621,-3928,50,-486,13,0,51
1502785107622,-3912,90,-446,-7,18,-38
1502785107623,-3902,84,-454,0,-14,23
1502785107624,-3880,138,-492,18,13,-3
1502785107625,-3912,96,-464,8,4,2
