1502785013935,266,4192,-318,0,12,-7
1502785013936,256,4160,-368,6,14,1
1502785013938,258,4186,-388,7,37,-25
1502785013939,266,4168,-408,-3,9,5
1502785013940,232,4178,-354,-1,-1,-3
1502785013941,260,4180,-394,4,21,-2
1502785013942,242,4180,-288,-6,22,-11
1502785013943,264,4184,-394,10,22,13
1502785013944,260,4198,-370,18,19,-27
1502785013945,238,4158,-334,5,8,19
1502785013946,228,4188,-364,30,33,-11
1502785013947,236,4176,-380,-2,9,-2
1502785013948,234,4158,-314,21,11,-5
1502785013949,254,4202,-286,15,3,21
1502785013950,260,4190,-308,25,23,-43
1502785013951,234,4162,-368,20,18,40
1502785013952,252,4196,-380,32,11,-29
1502785013953,288,4200,-306,8,2,2
1502785013954,244,4182,-370,-8,15,17
1502785013955,250,4190,-354,-8,14,-53
1502785013956,252,4188,-316,-18,11,32
1502785013957,262,4192,-354,16,30,-54
1502785013958,264,4176,-374,8,9,33
1502785013959,250,4168,-360,10,12,-40
1502785013960,230,4178,-316,10,1,10
1502785013961,232,4146,-372,27,18,-6
1502785013962,230,4192,-344,17,32,-2
1502785013963,254,4204,-358,8,-8,9
1502785013964,248,4210,-410,21,32,-29
1502785013965,250,4152,-362,23,22,17
1502785013966,290,4180,-372,23,7,-40
1502785013967,256,4168,-376,4,33,36
1502785013968,264,4192,-376,19,14,-52
1502785013969,240,4160,-300,-10,21,32
1502785013970,256,4170,-394,8,12,-2
1502785013971,256,4198,-384,-23,10,18
1502785013972,250,4162,-316,8,-1,-21
1502785013973,252,4184,-376,-5,9,-9
1502785013974,278,4176,-358,31,8,26
1502785013975,250,4148,-398,31,11,-44
1502785013976,252,4166,-286,22,37,12
1502785013977,278,4200,-362,48,1,-21
1502785013978,258,4146,-374,4,8,-20
1502785013979,266,4198,-398,17,18,-6
1502785013980,276,4216,-380,-10,32,23
1502785013981,286,4212,-348,13,14,-45
1502785013982,258,4196,-376,-20,12,14
1502785013983,252,4184,-376,6,17,-32
1502785013984,250,4190,-340,-18,18,-1
1502785013985,246,4204,-330,-10,23,27
1502785013986,260,4176,-312,-9,5,-63
1502785013987,246,4186,-334,-5,19,54
1502785013988,258,4168,-440,16,37,-41
1502785013989,200,4156,-302,15,8,12
1502785013990,254,4160,-370,13,8,-18
1502785013991,254,4204,-358,21,27,18
1502785013992,292,4176,-300,33,10,-36
1502785013992,256,4190,-348,11,16,14
