1502784978214,224,38,-4614,30,-9,-42
1502784978215,234,74,-4604,31,18,5
1502784978216,230,58,-4576,25,20,-55
1502784978217,238,94,-4598,17,-11,19
1502784978218,194,88,-4562,19,24,-72
1502784978219,228,66,-4590,14,16,5
1502784978220,210,58,-4594,2,-15,-31
1502784978221,208,108,-4614,12,20,-13
1502784978222,208,70,-4646,26,8,1
1502784978223,220,48,-4562,17,8,-37
1502784978224,250,74,-4596,21,35,14
1502784978225,198,80,-4608,15,16,-46
1502784978226,194,84,-4672,9,34,2
1502784978227,230,74,-4628,4,-18,-23
1502784978228,242,112,-4598,2,35,4
1502784978229,218,66,-4584,5,20,-35
1502784978230,224,98,-4608,-1,16,14
1502784978231,240,116,-4554,15,26,-31
1502784978232,234,66,-4492,1,-10,0
1502784978233,232,116,-4546,12,37,-53
1502784978234,222,108,-4562,17,8,7
1502784978235,224,74,-4638,6,21,-7
1502784978236,220,48,-4564,15,-1,-25
1502784978237,232,66,-4564,1,4,20
1502784978238,224,48,-4574,20,24,-40
1502784978239,254,78,-4600,-1,-2,26
1502784978240,250,56,-4614,33,57,-65
1502784978241,212,80,-4640,9,-15,22
1502784978242,236,56,-4664,12,37,-52
1502784978243,224,84,-4628,1,18,2
1502784978244,212,76,-4608,3,22,-40
1502784978245,238,88,-4650,14,18,-13
1502784978246,202,58,-4628,16,2,-3
1502784978247,228,86,-4640,7,5,-54
1502784978248,212,74,-4560,21,15,34
1502784978249,186,88,-4630,18,13,-75
1502784978250,194,72,-4638,22,10,42
1502784978251,212,54,-4612,18,26,-38
1502784978252,208,68,-4614,0,12,-11
1502784978253,216,96,-4596,9,2,-25
1502784978254,188,86,-4574,8,23,19
1502784978255,194,36,-4574,14,19,-38
1502784978256,240,74,-4600,14,20,-30
1502784978257,242,72,-4544,25,14,-16
1502784978258,206,80,-4596,22,13,-18
1502784978259,208,74,-4586,35,2,-32
1502784978260,194,108,-4618,18,27,-8
1502784978261,210,60,-4574,38,20,-53
1502784978262,186,56,-4596,23,-22,6
1502784978263,242,64,-4580,31,39,-37
1502784978264,230,72,-4602,26,-14,3
1502784978265,210,92,-4598,24,6,-30
1502784978266,204,56,-4572,45,36,16
1502784978267,214,84,-4554,28,-16,-42
1502784978268,200,56,-4568,22,18,3
1502784978269,226,70,-4572,18,21,-30
1502784978270,220,86,-4556,18,15,-33
1502784978271,198,74,-4588,9,11,30
1502784978272,226,92,-4622,4,33,-63
1502784978273,196,76,-4560,-1,0,18
1502784978274,202,76,-4600,30,-19,-38
1502784978275,204,64,-4678,15,28,10
1502784978276,210,74,-4608,35,9,-45
1502784978277,204,76,-4628,10,41,5
1502784978278,240,78,-4686,1,31,-29
1502784978279,224,74,-4678,20,10,-25
1502784978280,250,58,-4686,29,17,4
